Id,Label,extime_copy,group,folder
4,hist_add_subscript(),0,1,
20,restFile_read(),0,1,
31,CNPrecisionControl(),0,1,
35,init_gridcell_efstate_type(),0,1,
41,CNOnsetGrowth(),0,1,
54,initch4(),0,1,
59,init_decomp_cascade_constants(),0,1,
61,init_pft_cstate_type(),0,1,
62,init_column_nflux_type(),0,1,
69,init_carbon_balance_type(),0,1,
71,domain_init(),0,1,
72,update_finundated(),0,1,
82,DivideSnowLayers_Lake(),0,1,
89,hdm_init(),0,1,
108,p2g_1d(),0,1,
117,Infiltration(),0,1,
124,ncd_inqvid(),0,1,
143,shr_sys_flush(),0,1,
156,shr_strdata_advance(),0,1,
158,setActive(),0,1,
160,ncd_putatt(),0,1,
173,CNNLeaching(),0,1,
179,l2g(),0,1,
181,CNNFert(),0,1,
182,net_solar(),0,1,
184,get_curr_date(),0,1,
191,CNSetPepv(),0,1,
192,CNEcosystemDyn(),0,1,
198,subgrid_get_gcellinfo(),0,1,
204,UrbanClumpInit(),0,1,
205,init_pft_mflux_type(),0,1,
207,masterlist_addfld(),0,1,
213,updateAccFlds(),0,1,
218,update_accum_field(),0,1,
221,NStateUpdate2h(),0,1,
223,get_perp_date(),0,1,
233,CNFireInterp(),0,1,
239,UrbanInitTimeVar(),0,1,
245,CropPhenologyInit(),0,1,
256,brent(),0,1,
260,CropRest(),0,1,
275,ncd_pio_createfile(),0,1,
279,get_clump_bounds(),0,1,
280,relavu(),0,1,
288,ch4_prod(),0,1,
311,p2c_2d(),0,1,
327,p2c_1d_filter(),0,1,
329,hist_update_hbuf_field_1d(),0,1,
330,CombineSnowLayers(),0,1,
332,MoninObukIni(),0,1,
343,init_water_balance_type(),0,1,
348,extract_accum_field(),0,1,
384,surfrd_get_grid(),0,1,
390,getfil(),0,1,
408,UrbanInitAero(),0,1,
416,initSurfAlb(),0,1,
423,init_accum_field(),0,1,
452,Phasechange_beta(),0,1,
454,l2g_1d(),0,1,
455,init_column_type(),0,1,
465,restFile_closeRestart(),0,1,
467,readAnnualVegetation(),0,1,
470,hist_initFlds(),0,1,
472,init_landunit_eflux_type(),0,1,
487,SoilWater(),0,1,
490,hist_do_disp(),0,1,
492,CIsoFlux2(),0,1,
495,makearbinit_ch4(),0,1,
500,C14_init_BombSpike(),0,1,
505,CNSetCns(),0,1,
506,hist_addfld1d(),0,1,
507,get_prev_time(),0,1,
517,set_landunit_crop_noncompete(),0,1,
518,nitrif_denitrif(),0,1,
519,mpi_bcast(),0,1,
521,restFile_getfile(),0,1,
528,init_column_estate_type(),0,1,
538,inicPerp(),0,1,
552,cnrest_addfld_decomp(),0,1,
557,ch4(),0,1,
561,restFile_write(),0,1,
572,set_timemgr_init(),0,1,
574,SLakeRest(),0,1,
592,htape_create(),0,1,
606,depvel_compute(),0,1,
640,UrbanSnowAlbedo(),0,1,
654,p2g_2d(),0,1,
656,Photosynthesis(),0,1,
661,CNCIsoHarvestPftToColumn(),0,1,
667,CNFireInit(),0,1,
669,init_lnd2glc_type(),0,1,
672,CIsoFluxCalc(),0,1,
677,decomp_rate_constants(),0,1,
683,init_pft_DGVMecophys_constants(),0,1,
684,DustEmission(),0,1,
687,init_pft_estate_type(),0,1,
691,surfrd_get_data(),0,1,
703,initmicrobe(),0,1,
710,pftdyn_interp(),0,1,
711,SnowWater(),0,1,
714,CNFireArea(),0,1,
737,CNSetPnf(),0,1,
742,setFilters(),0,1,
744,CNHarvest(),0,1,
751,CIsoFlux3(),0,1,
755,initSoilParVIC(),0,1,
756,p2l_1d(),0,1,
757,get_jwt(),0,1,
762,init_gridcell_dgvstate_type(),0,1,
768,snow_depth2lev(),0,1,
769,SurfaceRunoff(),0,1,
779,htape_timeconst3D(),0,1,
798,PhaseChangeH2osfc(),0,1,
805,initAccFlds(),0,1,
810,mpi_allreduce(),0,1,
817,hist_update_hbuf_field_2d(),0,1,
819,hist_printflds(),0,1,
821,UrbanRadiation(),0,1,
825,CIsoFlux1(),0,1,
833,SLakeTemperature(),0,1,
844,CropPhenology(),0,1,
852,CNGResp(),0,1,
857,FracWet(),0,1,
860,p2c_2d_filter(),0,1,
864,NStateUpdate1(),0,1,
867,ncd_pio_init(),0,1,
874,CNSetCcs(),0,1,
876,VOCEmission_init(),0,1,
880,Fractionation(),0,1,
884,init_pft_type(),0,1,
890,mpi_recv(),0,1,
893,UrbanInput(),0,1,
896,incident_diffuse(),0,1,
901,CNiniTimeVar(),0,1,
906,control_spmd(),0,1,
910,histCNDV(),0,1,
934,get_proc_bounds(),0,1,
937,l2g_2d(),0,1,
945,clm_drv(),0,1,
953,init_atm2lnd_type(),0,1,
956,CNGapMortality(),0,1,
982,BalanceCheck(),0,1,
983,ch4conrd(),0,1,
988,UrbanFluxes(),0,1,
993,BiogeophysRest(),0,1,
997,SoilAlbedo(),0,1,
1003,Hydrology1_readnl(),0,1,
1011,hybrid(),0,1,
1018,ch4_tran(),0,1,
1025,initAccClmtype(),0,1,
1027,init_decompcascade(),0,1,
1042,p2c_1d(),0,1,
1048,readMonthlyVegetation(),0,1,
1049,mkarbinit(),0,1,
1069,init_column_microbe_type(),0,1,
1079,Hydrology2(),0,1,
1090,hdm_interp(),0,1,
1096,call(),0,1,
1097,clm_varcon_init(),0,1,
1098,decomp_vertprofiles(),0,1,
1104,CNVegStructUpdate(),0,1,
1107,CNAllocation(),0,1,
1118,Light(),0,1,
1158,init_lnd2atm_type(),0,1,
1159,ncd_inqdid(),0,1,
1166,CNWoodProducts(),0,1,
1168,init_pft_eflux_type(),0,1,
1173,ch4_ebul(),0,1,
1178,get_start_date(),0,1,
1187,pftconrd(),0,1,
1189,ch4annualupdate(),0,1,
1191,hist_htapes_wrapup(),0,1,
1197,c2g_1d(),0,1,
1201,lnfm_interp(),0,1,
1212,CNMResp(),0,1,
1217,CNBackgroundLitterfall(),0,1,
1227,VOCEmission(),0,1,
1228,get_curr_time(),0,1,
1244,decompInit_lnd(),0,1,
1247,pftwt_interp(),0,1,
1251,ncd_io(),0,1,
1253,init_column_pstate_type(),0,1,
1266,clm_driverInit(),0,1,
1287,hfields_1dinfo(),0,1,
1291,restFile_close(),0,1,
1295,seq_drydep_setHCoeff(),0,1,
1306,write_diagnostic(),0,1,
1309,p2c(),0,1,
1315,BandDiagonal(),0,1,
1318,Dustini(),0,1,
1320,makearbinit_microbe(),0,1,
1325,CNiniSpecial(),0,1,
1329,find_nlgroup_name(),0,1,
1344,CNZeroFluxes_dwt(),0,1,
1349,init_gridcell_wflux_type(),0,1,
1366,init_pft_vflux_type(),0,1,
1375,BeginWaterBalance(),0,1,
1377,clmvarctl_init(),0,1,
1378,c2g(),0,1,
1379,CNPhenology(),0,1,
1383,perturbIC(),0,1,
1384,p2l_2d(),0,1,
1395,init_pft_nflux_type(),0,1,
1408,init_column_wflux_type(),0,1,
1417,clm_domain_mct(),0,1,
1426,quadratic(),0,1,
1428,hist_htapes_build(),0,1,
1440,QSat(),0,1,
1450,SoilHydrology_readnl(),0,1,
1454,SoilThermProp(),0,1,
1463,ncd_pio_closefile(),0,1,
1470,DivideSnowLayers(),0,1,
1486,incident_direct(),0,1,
1489,checkWeights(),0,1,
1498,list_index(),0,1,
1500,CBalanceCheck(),0,1,
1502,EcosystemDynini(),0,1,
1505,pftdyn_init(),0,1,
1508,CStateUpdate0(),0,1,
1513,shr_string_listAppend(),0,1,
1517,dynland_hwcontent(),0,1,
1518,BeginNBalance(),0,1,
1521,CNNDeposition(),0,1,
1541,initGridCells(),0,1,
1549,initialize1(),0,1,
1550,SoilTemperature(),0,1,
1563,initTimeConst_ch4(),0,1,
1564,surfrd_wtxy_special(),0,1,
1566,restFile_open(),0,1,
1573,allocFilters(),0,1,
1577,ncd_defdim(),0,1,
1580,CNNFixation(),0,1,
1584,pftdyn_wbal(),0,1,
1587,shr_strdata_create(),0,1,
1595,init_gridcell_type(),0,1,
1613,init_column_cflux_type(),0,1,
1619,init_pft_pdgvstate_type(),0,1,
1622,Biogeophysics1(),0,1,
1625,clm_varpar_init(),0,1,
1636,SnowCompaction(),0,1,
1642,init_pft_wflux_type(),0,1,
1646,SLakeHydrology(),0,1,
1647,ncd_defvar(),0,1,
1653,check_dim(),0,1,
1678,initTimeConst_microbe(),0,1,
1689,vernalization(),0,1,
1701,ndep_init(),0,1,
1704,shr_scam_getCloseLatLon(),0,1,
1707,get_prev_date(),0,1,
1717,t_stopf(),0,1,
1735,net_longwave(),0,1,
1738,init_pft_vstate_type(),0,1,
1742,init_pft_wstate_type(),0,1,
1750,domain_clean(),0,1,
1753,random_number(),0,1,
1762,CLMVICMap(),0,1,
1764,megan_factors_get(),0,1,
1765,surfrd_wtxy_veg_all(),0,1,
1781,ncd_inqdlen(),0,1,
1793,shr_strdata_print(),0,1,
1796,bld_hash_table_indices(),0,1,
1800,SLakeFluxes(),0,1,
1805,Biogeophysics2(),0,1,
1806,CIsoFlux2h(),0,1,
1820,ncd_inqfdims(),0,1,
1826,checkDates(),0,1,
1827,NStateUpdate3(),0,1,
1841,CNGapPftToColumn(),0,1,
1844,pftdyn_getharvest(),0,1,
1859,init_energy_balance_type(),0,1,
1861,initGridcells(),0,1,
1872,Tridiagonal(),0,1,
1882,restFile_write_pfile(),0,1,
1883,CNSetPcs(),0,1,
1892,init_gridcell_estate_type(),0,1,
1895,init_column_eflux_type(),0,1,
1914,C14Decay(),0,1,
1919,init_column_wstate_type(),0,1,
1929,dgbsv(),0,1,
1934,init_nitrogen_balance_type(),0,1,
1936,SurfaceRadiation(),0,1,
1941,print_accum_fields(),0,1,
1942,pft2col(),0,1,
1943,CNDecompAlloc(),0,1,
1946,clm_ptrs_check(),0,1,
1949,microbeCN(),0,1,
1954,snow_depth2levLake(),0,1,
1960,surfrd_get_topo(),0,1,
1962,CNSetCps(),0,1,
1982,CNLivewoodTurnover(),0,1,
1986,restFile_read_pfile(),0,1,
1988,initClmtype(),0,1,
1996,subgridRest(),0,1,
2001,init_pft_pstate_type(),0,1,
2004,strip_null(),0,1,
2006,iniTimeConst(),0,1,
2008,initSurfalb(),0,1,
2016,init_pft_cflux_type(),0,1,
2028,UrbanAlbedo(),0,1,
2038,init_glc2lnd_type(),0,1,
2054,restFile_dimset(),0,1,
2056,init_pft_nstate_type(),0,1,
2076,ncd_enddef(),0,1,
2096,NStateUpdate2(),0,1,
2097,CNSetPps(),0,1,
2106,CanopyFluxes(),0,1,
2116,CNStressDecidPhenology(),0,1,
2128,CNSetCcf(),0,1,
2134,htapes_fieldlist(),0,1,
2147,shr_sys_abort(),0,1,
2148,CNSoilLittVertTransp(),0,1,
2165,build_scale_l2g(),0,1,
2182,Establishment(),0,1,
2187,init_pft_depvd_type(),0,1,
2191,init_column_ch4_type(),0,1,
2202,htape_addfld(),0,1,
2206,CNSetPcf(),0,1,
2207,FracH2oSfc(),0,1,
2210,set_clmvarctl(),0,1,
2211,CSummary(),0,1,
2213,SoilThermProp_Lake(),0,1,
2216,CNLitterToColumn(),0,1,
2231,CStateUpdate1(),0,1,
2241,t_barrierf(),0,1,
2257,reweightWrapup(),0,1,
2259,BareGroundFluxes(),0,1,
2260,hist_addfld_decomp(),0,1,
2265,ncd_pio_openfile(),0,1,
2268,CStateUpdate2h(),0,1,
2270,EcosystemDyn(),0,1,
2275,pio_closefile(),0,1,
2279,opnfil(),0,1,
2282,pftdyn_cnbal(),0,1,
2304,init_pft_epv_type(),0,1,
2315,init_landunit_type(),0,1,
2317,CNOffsetLitterfall(),0,1,
2320,init_pft_ecophys_constants(),0,1,
2336,domain_check(),0,1,
2367,SubgridRest(),0,1,
2379,surfrd_get_globmask(),0,1,
2396,timemgr_init(),0,1,
2404,interpMonthlyVeg(),0,1,
2426,set_landunit_wet_ice_lake(),0,1,
2428,htape_timeconst(),0,1,
2440,SNICAR_RT(),0,1,
2443,C14BombSpike(),0,1,
2446,ch4_oxid(),0,1,
2454,CNCIsoGapPftToColumn(),0,1,
2461,unpack_clm_x2s(),0,1,
2472,get_proc_global(),0,1,
2486,mpi_send(),0,1,
2487,CStateUpdate2(),0,1,
2501,ci_func(),0,1,
2506,PhaseChange_Lake(),0,1,
2518,set_landunit_veg_compete(),0,1,
2519,initCLMVICMap(),0,1,
2528,accumulRest(),0,1,
2539,UrbanInitTimeConst(),0,1,
2540,endrun(),0,1,
2543,clm_ptrs_compdown(),0,1,
2559,timemgr_restart_io(),0,1,
2569,linear_interp(),0,1,
2570,BuildNatVegFilter(),0,1,
2587,CNPhenologyInit(),0,1,
2599,CNEcosystemDynInit(),0,1,
2609,pftdyn_wbal_init(),0,1,
2611,CNAllocationInit(),0,1,
2628,ch4Rest(),0,1,
2636,makearbinit(),0,1,
2643,hfields_zero(),0,1,
2647,NBalanceCheck(),0,1,
2649,alt_calc(),0,1,
2652,CNZeroFluxes(),0,1,
2662,SurfaceAlbedo(),0,1,
2681,control_init(),0,1,
2685,masterlist_change_timeavg(),0,1,
2695,shr_mpi_bcast(),0,1,
2707,CNSetCnf(),0,1,
2709,init_gridcell_ch4_type(),0,1,
2724,mpi_reduce(),0,1,
2726,CNSoyfix(),0,1,
2745,surfrd_wtxy_veg_dgvm(),0,1,
2754,clm_map2gcell(),0,1,
2773,CStateUpdate3(),0,1,
2788,check_var(),0,1,
2790,initTimeConst(),0,1,
2791,NSummary(),0,1,
2793,n2o(),0,1,
2799,init_column_cstate_type(),0,1,
2802,c2l_2d(),0,1,
2809,getdatetime(),0,1,
2829,p2g(),0,1,
2837,CNFireFluxes(),0,1,
2842,initialize2(),0,1,
2866,SnowAge_grain(),0,1,
2874,hist_update_hbuf(),0,1,
2877,CNAnnualUpdate(),0,1,
2878,get_waterhead(),0,1,
2890,decompInit_glcp(),0,1,
2893,CNSeasonDecidPhenology(),0,1,
2896,lnfm_init(),0,1,
2902,init_landunit_pstate_type(),0,1,
2908,Qsat(),0,1,
2913,CNPhenologyClimate(),0,1,
2921,SnowOptics_init(),0,1,
2923,Drainage(),0,1,
2937,organicrd(),0,1,
2954,CNDVEcosystemDynini(),0,1,
2966,control_setNL(),0,1,
2971,restFile_enddef(),0,1,
2976,microbeRest(),0,1,
2980,view_factor(),0,1,
2981,shr_sys_getenv(),0,1,
2985,shr_orb_decl(),0,1,
2987,dv(),0,1,
2991,FrictionVelocity(),0,1,
2997,create_scale_l2g_lookup(),0,1,
2998,timemgr_restart(),0,1,
3002,init_gridcell_wstate_type(),0,1,
3010,set_landunit_urban(),0,1,
3011,Hydrology1(),0,1,
3018,CNRest(),0,1,
3021,init_pft_psynstate_type(),0,1,
3032,BuildSnowFilter(),0,1,
3038,hfields_normalize(),0,1,
3040,init_gridcell_eflux_type(),0,1,
3053,get_ref_date(),0,1,
3054,BeginCBalance(),0,1,
3076,Combo(),0,1,
3084,pftdyn_getdata(),0,1,
3091,CNHarvestPftToColumn(),0,1,
3096,enter_hash_data(),0,1,
3097,TwoStream(),0,1,
3129,control_print(),0,1,
3134,initSLake(),0,1,
3145,megan_factors_init(),0,1,
3147,CNEvergreenPhenology(),0,1,
3155,DustDryDep(),0,1,
3169,ndep_interp(),0,1,
3172,hist_addfld2d(),0,1,
3178,init_gridcell_microbe_type(),0,1,
3197,CNCIsoLitterToColumn(),0,1,
3201,c2g_2d(),0,1,
3203,c2l_1d(),0,1,
3205,masterlist_make_active(),0,1,
3213,gas_diffusion(),0,1,
3215,CNSetPns(),0,1,
3243,create_clm_s2x(),0,1,
3248,header(),0,1,
3264,restFile_dimcheck(),0,1,
3287,init_column_nstate_type(),0,1,
3302,pftwt_init(),0,1,
3304,init_pft_dflux_type(),0,1,
3306,hfields_write(),0,1,
3317,SnowAge_init(),0,1,
3318,ch4_aere(),0,1,
3338,t_startf(),0,1,
3352,hist_restart_ncd(),0,1,
3353,CropRestIncYear(),0,1,
